employee_id,age,department,job_role,salary,years_at_company,years_in_role,overtime,satisfaction_score,commute_distance,promotion_count,training_hours,performance_score,attrition
EMP_00299,37,Product & Design,Product Analyst,116000,11,1,No,4,2.3,2,24.0,3,0
EMP_00300,31,Sales,Sales Director,227500,6,3,No,1,5.3,0,7.0,4,0
EMP_00301,27,Operations,Operations Analyst,60900,0,0,No,4,20.3,0,43.0,3,1
EMP_00302,29,Engineering,Tech Lead,198600,2,1,No,4,9.5,0,22.0,4,0
EMP_00303,32,Human Resources,HR Director,179800,4,0,No,2,9.7,0,,4,1
EMP_00304,32,Sales,Sales Representative,82100,8,1,No,5,8.7,0,23.0,3,0
EMP_00305,26,Sales,Account Executive,126400,4,0,Yes,2,3.6,1,49.0,5,0
EMP_00306,45,Sales,Account Executive,92500,0,0,No,4,11.9,0,23.0,3,0
EMP_00307,53,Sales,Account Executive,136200,11,2,No,4,30.7,4,36.0,3,0
EMP_00308,58,Sales,Account Executive,103700,0,0,No,3,1.3,0,14.0,3,1
EMP_00309,23,Sales,Sales Representative,73100,3,0,Yes,4,2.3,1,30.0,3,0
EMP_00310,50,Engineering,Senior Engineer,146400,3,0,No,3,16.7,0,32.0,3,0
EMP_00311,22,Engineering,Tech Lead,159200,2,2,No,3,7.5,0,25.0,5,0
EMP_00312,34,Product & Design,Product Analyst,81200,5,4,No,1,7.5,4,44.0,4,0
EMP_00313,23,Human Resources,Recruiter,65400,1,1,No,2,14.8,0,30.0,5,0
EMP_00314,40,Human Resources,Recruiter,50300,2,0,No,1,42.6,0,37.0,1,0
EMP_00315,53,Product & Design,Product Analyst,94400,8,1,Yes,1,11.5,3,27.0,4,0
EMP_00316,30,Operations,Operations Analyst,73700,6,5,Yes,4,12.1,1,21.0,3,1
EMP_00317,41,Operations,Operations Analyst,85900,5,5,Yes,4,5.0,1,26.0,2,0
EMP_00318,47,Sales,Account Executive,113300,5,5,No,4,8.4,2,3.0,3,0
EMP_00319,37,Engineering,DevOps Specialist,139900,8,3,No,3,15.2,2,0.0,3,0
EMP_00320,37,Engineering,Tech Lead,186800,6,1,No,3,4.0,0,0.0,3,1
EMP_00321,42,Engineering,Tech Lead,196300,2,2,No,4,7.1,0,21.0,3,0
EMP_00322,28,Engineering,DevOps Specialist,102800,0,0,No,3,5.2,0,24.0,3,1
EMP_00323,50,Operations,Operations Analyst,73300,1,1,No,3,4.6,0,37.0,4,1
EMP_00324,34,Sales,Account Executive,93100,0,0,Yes,3,16.3,0,30.0,2,0
EMP_00325,32,Engineering,Senior Engineer,124500,0,0,No,2,3.3,0,39.0,3,0
EMP_00326,44,Human Resources,HR Director,146700,1,0,No,3,11.5,0,26.0,3,0
EMP_00327,41,Engineering,Tech Lead,187600,2,2,Yes,1,19.7,0,19.0,3,1
EMP_00328,36,Operations,Operations Analyst,62200,2,1,No,1,11.9,0,,3,0
EMP_00329,23,Engineering,DevOps Specialist,119400,1,1,No,1,6.7,0,21.0,3,0
EMP_00330,24,Sales,Sales Representative,50800,1,1,No,3,15.9,0,25.0,3,1
EMP_00331,52,Engineering,Tech Lead,166600,0,0,No,1,10.7,0,37.0,3,1
EMP_00332,35,Product & Design,Product Analyst,72700,3,3,No,4,31.7,1,25.0,3,0
EMP_00333,41,Operations,Operations Analyst,73800,1,0,Yes,4,6.7,0,32.0,3,0
EMP_00334,36,Sales,Sales Director,200300,2,0,Yes,3,5.6,0,27.0,4,1
EMP_00335,26,Human Resources,HR Director,171900,6,2,Yes,1,6.9,1,28.0,3,1
EMP_00336,42,Sales,Account Executive,92800,2,2,No,3,25.7,0,41.0,4,0
EMP_00337,33,Sales,Account Executive,97900,2,1,No,4,10.7,0,34.0,3,0
EMP_00338,46,Engineering,QA Analyst,82700,1,0,Yes,5,5.5,0,38.0,5,1
EMP_00339,36,Engineering,Senior Engineer,145400,0,0,No,4,55.0,0,34.0,4,0
EMP_00340,21,Operations,Operations Analyst,58600,0,0,Yes,2,4.9,0,31.0,2,1
EMP_00341,28,Engineering,Software Engineer,102700,6,1,No,2,8.7,2,5.0,3,0
EMP_00342,55,Operations,Customer Support Specialist,72600,9,0,No,3,2.5,4,41.0,3,0
EMP_00343,38,Engineering,QA Analyst,70000,5,0,Yes,3,5.2,1,4.0,3,1
EMP_00344,35,Sales,Account Executive,102000,3,2,Yes,4,8.5,1,27.0,3,0
EMP_00345,34,Human Resources,Recruiter,63800,1,0,No,1,5.7,0,42.0,3,1
EMP_00346,55,Engineering,DevOps Specialist,117600,5,0,No,4,7.5,1,41.0,3,0
EMP_00347,48,Engineering,DevOps Specialist,123000,1,0,No,1,5.4,0,15.0,3,1
EMP_00348,42,Sales,Sales Representative,79400,5,5,No,3,2.9,0,33.0,4,0
EMP_00349,37,Sales,Sales Director,205500,5,1,No,2,2.5,0,12.0,4,0
EMP_00350,37,Sales,Account Executive,88200,5,0,No,4,12.4,3,48.0,3,1
EMP_00351,26,Sales,Sales Director,216900,2,2,Yes,1,8.4,0,17.0,3,1
EMP_00352,38,Engineering,QA Analyst,76200,4,0,Yes,2,4.3,0,34.0,2,0
EMP_00353,33,Engineering,Software Engineer,95800,2,2,No,4,,0,13.0,5,0
EMP_00354,23,Human Resources,HR Director,166100,3,0,Yes,3,14.3,3,19.0,4,0
EMP_00355,34,Human Resources,Recruiter,77100,11,11,No,4,1.1,5,34.0,2,0
EMP_00356,29,Operations,Customer Support Specialist,58900,7,0,No,2,27.6,3,34.0,2,1
EMP_00357,37,Engineering,Software Engineer,102600,3,0,Yes,1,21.2,0,24.0,3,1
EMP_00358,38,Engineering,Senior Engineer,154900,2,0,No,4,25.6,0,14.0,3,0
EMP_00359,25,Sales,Sales Director,193100,0,0,No,3,14.4,0,33.0,4,0
EMP_00360,40,Operations,Operations Analyst,71300,3,0,No,3,3.6,1,33.0,4,0
EMP_00361,37,Human Resources,Recruiter,62100,1,1,No,5,3.0,0,39.0,4,0
EMP_00362,47,Operations,Supply Chain Lead,112100,10,0,No,1,2.2,5,44.0,2,1
EMP_00363,28,Engineering,DevOps Specialist,117400,1,0,Yes,3,3.7,0,29.0,3,1
EMP_00364,21,Engineering,Tech Lead,174600,1,0,Yes,5,3.8,0,31.0,3,0
EMP_00365,39,Engineering,DevOps Specialist,121400,1,0,Yes,5,15.0,0,35.0,3,1
EMP_00366,27,Engineering,QA Analyst,82200,7,7,No,5,1.1,3,48.0,3,0
EMP_00367,31,Human Resources,HR Specialist,59000,0,0,No,3,5.6,0,17.0,2,0
EMP_00368,36,Product & Design,Product Manager,106500,0,0,No,4,4.1,0,25.0,4,1
EMP_00369,30,Engineering,Senior Engineer,155900,2,2,No,3,7.2,0,30.0,4,0
EMP_00370,47,Human Resources,Recruiter,55700,0,0,Yes,4,7.6,0,15.0,3,0
EMP_00371,24,Engineering,Software Engineer,89300,0,0,No,4,9.2,0,43.0,3,0
EMP_00372,29,Engineering,Senior Engineer,135700,0,0,No,1,,0,20.0,3,0
EMP_00373,21,Human Resources,HR Specialist,56900,1,1,No,3,10.7,0,0.0,3,0
EMP_00374,35,Engineering,Senior Engineer,156100,3,2,No,1,7.5,1,19.0,3,1
EMP_00375,33,Product & Design,UX Designer,91300,0,0,No,4,7.2,0,16.0,3,1
EMP_00376,35,Sales,Sales Representative,55300,1,1,No,4,3.6,0,,3,0
EMP_00377,44,Operations,Customer Support Specialist,39800,0,0,No,3,11.7,0,34.0,1,0
EMP_00378,22,Operations,Supply Chain Lead,93600,2,0,Yes,4,5.6,0,35.0,3,0
EMP_00379,37,Engineering,DevOps Specialist,121200,3,2,No,1,1.2,0,,2,0
EMP_00380,37,Sales,Sales Representative,67900,5,4,No,2,19.8,1,41.0,3,0
EMP_00381,37,Human Resources,Recruiter,57200,1,1,No,5,7.7,0,20.0,3,0
EMP_00382,39,Sales,Sales Representative,55600,0,0,No,4,7.5,0,33.0,2,0
EMP_00383,42,Engineering,Software Engineer,98800,2,1,Yes,2,2.4,0,35.0,3,0
EMP_00384,34,Sales,Sales Director,276600,13,2,Yes,3,4.0,7,27.0,3,0
EMP_00385,30,Operations,Customer Support Specialist,55300,2,0,No,4,1.9,0,33.0,3,0
EMP_00386,25,Sales,Sales Director,189900,5,0,No,4,10.1,1,35.0,3,1
EMP_00387,33,Operations,Supply Chain Lead,93600,0,0,No,3,2.5,0,,3,0
EMP_00388,27,Engineering,DevOps Specialist,120500,5,3,Yes,1,55.0,2,35.0,1,1
EMP_00389,38,Engineering,DevOps Specialist,111000,0,0,No,4,2.3,0,25.0,3,0
EMP_00390,46,Engineering,Senior Engineer,149200,0,0,No,4,10.5,0,,5,1
EMP_00391,43,Product & Design,Product Analyst,90100,0,0,No,1,3.5,0,27.0,3,1
EMP_00392,43,Engineering,Senior Engineer,168700,9,0,No,1,4.0,4,25.0,3,1
EMP_00393,28,Operations,Customer Support Specialist,50400,1,1,No,1,6.7,0,33.0,3,1
EMP_00394,41,Engineering,Senior Engineer,181500,7,3,Yes,3,1.2,4,20.0,3,0
EMP_00395,31,Engineering,DevOps Specialist,136600,3,3,No,4,12.6,1,43.0,3,0
EMP_00396,38,Product & Design,UX Designer,84900,0,0,Yes,3,6.6,0,53.0,1,0
EMP_00397,34,Engineering,Tech Lead,248300,10,0,No,5,11.7,6,11.0,4,0
EMP_00398,38,Engineering,QA Analyst,75000,1,1,No,3,7.6,0,24.0,5,0
EMP_00399,37,Operations,Supply Chain Lead,83200,1,1,No,3,6.3,0,23.0,4,0
EMP_00400,27,Engineering,QA Analyst,88100,5,1,No,3,13.7,1,16.0,2,1
EMP_00401,28,Human Resources,HR Specialist,58500,0,0,No,3,4.1,0,0.0,3,0
EMP_00402,40,Engineering,DevOps Specialist,157100,5,2,No,2,3.1,3,24.0,5,0
EMP_00403,55,Engineering,QA Analyst,63700,1,1,No,3,28.2,0,36.0,2,0
EMP_00404,40,Product & Design,Product Manager,158200,7,7,No,3,10.0,3,17.0,3,0
EMP_00405,34,Product & Design,UX Designer,102100,3,3,No,3,,1,14.0,4,0
EMP_00406,38,Engineering,QA Analyst,70800,0,0,No,3,7.1,0,36.0,3,0
EMP_00407,44,Sales,Sales Director,162400,0,0,No,4,3.2,0,6.0,3,0
EMP_00408,43,Human Resources,HR Director,126100,0,0,No,2,15.1,0,29.0,1,0
EMP_00409,21,Engineering,QA Analyst,71600,1,0,No,3,5.7,0,19.0,1,0
EMP_00410,25,Engineering,QA Analyst,82700,1,0,No,4,7.6,0,30.0,3,0
EMP_00411,43,Sales,Sales Representative,60200,2,1,No,1,8.5,0,44.0,3,1
EMP_00412,38,Engineering,Software Engineer,125700,15,0,Yes,4,1.9,1,24.0,3,1
EMP_00413,41,Operations,Customer Support Specialist,48700,1,1,Yes,1,12.0,0,25.0,4,1
EMP_00414,42,Sales,Sales Representative,66700,0,0,No,1,6.0,0,,4,0
EMP_00415,42,Engineering,Tech Lead,179700,2,2,Yes,4,4.4,0,31.0,5,0
EMP_00416,35,Sales,Sales Representative,52300,1,1,Yes,2,4.7,0,35.0,1,0
EMP_00417,40,Human Resources,Recruiter,59700,2,1,No,1,24.4,0,49.0,2,0
EMP_00418,31,Sales,Sales Representative,62900,4,4,Yes,4,4.2,2,15.0,3,0
EMP_00419,33,Sales,Sales Director,255600,11,2,Yes,3,,5,21.0,4,0
EMP_00420,40,Product & Design,Product Manager,129400,2,1,No,1,8.3,0,43.0,3,1
EMP_00421,47,Sales,Sales Director,175000,3,3,No,3,6.7,1,24.0,3,0
EMP_00422,42,Sales,Sales Representative,73500,10,6,No,3,4.0,2,9.0,3,0
EMP_00423,32,Sales,Sales Representative,79800,7,1,No,3,4.6,0,42.0,4,1
EMP_00424,39,Sales,Sales Representative,54600,1,1,No,4,23.0,0,41.0,3,1
EMP_00425,30,Sales,Account Executive,97000,5,4,No,2,16.0,3,35.0,3,0
EMP_00426,27,Sales,Sales Representative,56800,0,0,No,4,6.9,0,26.0,4,0
EMP_00427,48,Engineering,Tech Lead,135000,0,0,No,3,1.1,0,32.0,1,0
EMP_00428,33,Operations,Supply Chain Lead,104300,0,0,No,4,15.7,0,25.0,4,0
EMP_00429,25,Engineering,Software Engineer,88800,5,0,No,3,11.0,0,31.0,2,0
EMP_00430,37,Sales,Sales Representative,74600,9,1,Yes,3,15.7,2,31.0,3,1
EMP_00431,48,Sales,Sales Representative,92200,12,5,Yes,4,4.2,3,22.0,3,0
EMP_00432,46,Product & Design,Product Manager,135300,2,1,No,4,1.1,0,26.0,2,0
EMP_00433,40,Operations,Operations Analyst,96300,12,4,No,2,4.8,2,34.0,5,0
EMP_00434,45,Sales,Account Executive,92900,4,0,Yes,1,3.4,2,12.0,4,0
EMP_00435,43,Operations,Operations Analyst,67300,0,0,No,5,6.1,0,47.0,3,0
EMP_00436,33,Product & Design,Product Manager,110300,0,0,No,3,11.6,0,38.0,2,0
EMP_00437,29,Product & Design,Product Manager,124200,1,1,No,5,5.9,0,35.0,3,0
EMP_00438,25,Sales,Account Executive,104500,2,0,Yes,4,8.2,0,38.0,3,0
EMP_00439,39,Engineering,QA Analyst,74100,2,1,No,2,4.8,0,32.0,3,0
EMP_00440,25,Operations,Customer Support Specialist,55100,1,1,No,1,12.5,0,39.0,3,1
EMP_00441,30,Engineering,Tech Lead,171200,3,1,No,3,1.8,1,27.0,1,0
EMP_00442,32,Product & Design,Product Manager,138300,2,1,Yes,4,9.6,0,42.0,3,0
EMP_00443,34,Operations,Customer Support Specialist,52000,5,5,Yes,3,21.9,2,40.0,3,0
EMP_00444,31,Human Resources,Recruiter,59700,3,3,No,3,1.3,2,25.0,2,0
EMP_00445,31,Operations,Operations Analyst,69900,4,1,No,3,2.2,1,35.0,4,1
EMP_00446,43,Human Resources,HR Director,216500,9,0,No,3,,1,33.0,4,0
EMP_00447,24,Sales,Sales Director,184300,3,2,Yes,3,13.0,1,39.0,3,0
EMP_00448,47,Sales,Sales Representative,61100,7,0,No,2,25.1,2,,3,0
EMP_00449,38,Engineering,DevOps Specialist,104100,0,0,Yes,2,7.2,0,16.0,3,0
EMP_00450,37,Human Resources,HR Specialist,81600,3,0,No,3,,0,36.0,3,0
EMP_00451,32,Sales,Sales Representative,59400,4,4,Yes,5,3.5,0,,1,0
EMP_00452,40,Engineering,DevOps Specialist,113200,2,2,No,3,9.0,0,30.0,3,0
EMP_00453,31,Sales,Sales Director,161800,0,0,Yes,5,7.8,0,0.0,3,0
EMP_00454,40,Sales,Sales Director,203200,5,4,Yes,4,25.4,2,18.0,3,0
EMP_00455,43,Engineering,Senior Engineer,160700,3,1,No,4,11.9,0,21.0,3,1
EMP_00456,45,Engineering,DevOps Specialist,98000,2,2,No,4,8.1,0,28.0,2,0
EMP_00457,21,Product & Design,UX Designer,88400,0,0,No,5,16.6,0,4.0,2,0
EMP_00458,41,Sales,Account Executive,129200,13,1,No,2,6.7,2,43.0,3,0
EMP_00459,33,Sales,Account Executive,108700,0,0,Yes,3,7.4,0,30.0,5,0
EMP_00460,36,Sales,Account Executive,93700,3,0,No,3,14.1,1,,2,0
EMP_00461,60,Sales,Sales Director,162400,0,0,No,4,11.9,0,9.0,4,0
EMP_00462,30,Product & Design,Product Analyst,59800,0,0,Yes,4,3.3,0,24.0,2,0
EMP_00463,28,Human Resources,HR Director,173900,6,6,Yes,5,20.2,1,50.0,3,0
EMP_00464,41,Engineering,Software Engineer,77900,0,0,Yes,3,12.2,0,25.0,3,1
EMP_00465,34,Operations,Customer Support Specialist,47200,2,0,No,4,1.1,0,49.0,3,0
EMP_00466,38,Sales,Sales Representative,70000,1,1,No,4,,0,45.0,3,0
EMP_00467,47,Operations,Customer Support Specialist,50700,1,1,Yes,2,,0,28.0,3,0
EMP_00468,49,Operations,Operations Analyst,75200,6,6,No,3,21.8,2,0.0,3,0
EMP_00469,21,Operations,Supply Chain Lead,103600,1,0,No,2,4.2,0,30.0,3,0
EMP_00470,46,Sales,Account Executive,100300,1,0,No,2,12.5,0,6.0,3,1
EMP_00471,44,Human Resources,HR Specialist,59300,0,0,No,3,8.5,0,10.0,3,1
EMP_00472,34,Sales,Sales Director,163000,2,2,Yes,2,14.8,0,35.0,2,0
EMP_00473,39,Engineering,Software Engineer,90100,1,0,No,4,9.1,0,35.0,4,0
EMP_00474,49,Product & Design,Product Manager,126600,1,1,Yes,3,4.4,0,39.0,3,0
EMP_00475,31,Engineering,Tech Lead,214000,10,2,Yes,1,,5,29.0,3,1
EMP_00476,36,Engineering,DevOps Specialist,108700,2,2,No,5,19.1,0,25.0,3,0
EMP_00477,32,Engineering,Software Engineer,113900,4,2,Yes,3,6.9,1,33.0,5,0
EMP_00478,21,Engineering,Senior Engineer,119200,1,1,Yes,2,1.6,0,29.0,4,1
EMP_00479,42,Sales,Sales Representative,56000,2,0,No,4,7.7,0,22.0,2,0
EMP_00480,35,Engineering,Software Engineer,73300,0,0,No,2,17.6,0,36.0,1,0
EMP_00481,28,Human Resources,HR Specialist,66900,0,0,No,4,13.0,0,53.0,4,0
EMP_00482,30,Engineering,QA Analyst,68300,0,0,No,2,1.1,0,31.0,4,0
EMP_00483,44,Human Resources,HR Specialist,69200,5,1,No,3,32.7,1,42.0,3,0
EMP_00484,46,Engineering,Senior Engineer,135800,3,3,No,2,5.5,0,20.0,3,1
EMP_00485,31,Engineering,QA Analyst,95100,11,9,No,3,6.1,2,29.0,3,0
EMP_00486,26,Sales,Account Executive,102500,6,3,Yes,4,1.3,0,4.0,2,0
EMP_00487,35,Human Resources,HR Director,175300,5,4,No,3,19.1,0,15.0,4,0
EMP_00488,35,Product & Design,Product Analyst,109300,6,1,No,4,5.6,1,32.0,4,0
EMP_00489,21,Sales,Sales Director,155000,1,1,Yes,3,15.8,0,30.0,3,1
EMP_00490,35,Sales,Sales Representative,60200,0,0,No,2,21.5,0,,3,0
EMP_00491,36,Sales,Sales Director,206300,6,2,No,2,1.8,1,22.0,3,0
EMP_00492,42,Engineering,DevOps Specialist,181500,11,0,No,3,23.8,4,36.0,3,0
EMP_00493,27,Human Resources,Recruiter,58200,0,0,No,2,19.6,0,2.0,3,0
EMP_00494,44,Sales,Account Executive,101300,0,0,Yes,3,12.8,0,10.0,3,0
EMP_00495,32,Sales,Sales Representative,78400,11,0,No,2,6.6,6,37.0,3,0
EMP_00496,46,Operations,Supply Chain Lead,107500,4,3,No,2,,0,36.0,3,0
EMP_00497,21,Engineering,QA Analyst,70900,1,1,No,4,12.0,0,12.0,2,0
EMP_00498,41,Operations,Customer Support Specialist,45800,1,1,Yes,2,3.5,0,54.0,3,0
EMP_00499,30,Sales,Account Executive,103900,5,5,No,1,2.4,0,32.0,4,0
EMP_00500,42,Sales,Sales Director,195400,1,0,Yes,1,1.1,0,10.0,3,0
EMP_00501,56,Engineering,Senior Engineer,146500,4,1,Yes,3,25.1,1,50.0,3,0
EMP_00502,24,Sales,Sales Director,168000,0,0,No,5,6.6,0,7.0,5,0
EMP_00503,31,Sales,Sales Representative,53800,3,3,No,1,4.1,0,43.0,1,1
EMP_00504,39,Product & Design,UX Designer,89400,0,0,No,4,17.3,0,32.0,4,0
EMP_00505,59,Engineering,Tech Lead,169500,2,1,No,4,3.0,0,31.0,4,0
EMP_00506,33,Engineering,QA Analyst,70900,0,0,No,4,28.0,0,37.0,4,0
EMP_00507,41,Operations,Operations Analyst,55200,1,0,No,1,28.1,0,29.0,1,1
EMP_00508,21,Sales,Sales Director,196200,1,0,No,4,7.6,0,34.0,4,0
EMP_00509,37,Engineering,Software Engineer,83200,1,0,No,4,5.7,0,32.0,3,0
EMP_00510,34,Engineering,QA Analyst,85800,8,1,No,2,3.5,2,18.0,4,0
EMP_00511,37,Engineering,QA Analyst,89100,7,1,No,1,22.2,2,9.0,3,0
EMP_00512,35,Human Resources,HR Specialist,61800,0,0,Yes,4,2.5,0,39.0,2,0
EMP_00513,23,Sales,Sales Director,161400,3,0,No,3,10.3,1,36.0,3,0
EMP_00514,22,Engineering,Senior Engineer,147100,2,2,No,5,17.5,0,33.0,3,0
EMP_00515,34,Operations,Supply Chain Lead,90600,3,3,No,3,19.6,2,41.0,3,0
EMP_00516,39,Sales,Account Executive,154200,16,3,No,2,2.4,4,12.0,3,1
EMP_00517,60,Operations,Customer Support Specialist,51700,3,1,No,3,,1,37.0,3,0
EMP_00518,44,Human Resources,Recruiter,62300,1,1,No,2,20.1,0,21.0,3,0
EMP_00519,23,Product & Design,Product Manager,140300,3,3,Yes,4,48.5,0,0.0,2,1
EMP_00520,46,Operations,Operations Analyst,58100,1,1,Yes,1,2.8,0,18.0,1,1
EMP_00521,39,Engineering,QA Analyst,82500,0,0,No,4,13.8,0,18.0,3,1
EMP_00522,41,Sales,Account Executive,100500,1,0,Yes,3,3.1,0,3.0,2,0
EMP_00523,31,Engineering,Senior Engineer,122800,1,0,No,5,7.1,0,19.0,4,0
EMP_00524,38,Operations,Supply Chain Lead,105200,4,0,No,3,3.7,2,37.0,3,0
EMP_00525,32,Engineering,QA Analyst,75700,1,1,No,5,5.2,0,18.0,1,0
EMP_00526,49,Product & Design,Product Analyst,77500,0,0,No,4,7.0,0,23.0,3,0
EMP_00527,32,Engineering,Senior Engineer,172500,10,3,No,4,35.4,4,31.0,4,1
EMP_00528,41,Engineering,DevOps Specialist,108400,0,0,Yes,3,8.8,0,6.0,3,1
EMP_00529,41,Engineering,Software Engineer,110800,3,0,No,1,2.5,1,33.0,4,0
EMP_00530,33,Product & Design,Product Analyst,80000,1,0,No,3,3.0,0,34.0,3,0
EMP_00531,38,Product & Design,Product Analyst,87900,0,0,No,2,7.6,0,6.0,3,0
EMP_00532,36,Engineering,Software Engineer,77400,2,2,No,3,4.8,0,28.0,3,0
EMP_00533,31,Sales,Sales Director,202300,3,3,No,1,2.0,0,35.0,3,0
EMP_00534,44,Operations,Operations Analyst,69700,1,1,No,3,21.9,0,19.0,4,1
EMP_00535,26,Operations,Customer Support Specialist,42600,0,0,No,4,10.3,0,26.0,2,1
EMP_00536,29,Engineering,DevOps Specialist,98300,0,0,Yes,4,4.4,0,0.0,1,1
EMP_00537,28,Human Resources,HR Director,180800,4,1,No,3,2.4,0,19.0,4,0
EMP_00538,45,Operations,Customer Support Specialist,42400,4,1,No,5,,1,38.0,3,0
EMP_00539,44,Engineering,QA Analyst,74600,3,3,No,3,7.0,0,,2,0
EMP_00540,35,Operations,Operations Analyst,72700,0,0,No,2,55.0,0,12.0,5,0
EMP_00541,47,Engineering,Senior Engineer,131800,6,0,No,1,6.9,4,40.0,2,0
EMP_00542,34,Product & Design,Product Manager,136600,2,2,Yes,3,13.5,0,36.0,4,1
EMP_00543,30,Sales,Sales Director,240300,10,3,Yes,4,21.6,4,17.0,4,1
EMP_00544,39,Sales,Account Executive,113300,4,4,No,4,8.3,1,37.0,4,0
EMP_00545,31,Sales,Account Executive,93900,1,1,Yes,3,4.8,0,,3,0
EMP_00546,32,Product & Design,Product Analyst,109000,9,4,No,5,9.6,3,2.0,4,0
EMP_00547,36,Product & Design,Product Analyst,97200,3,2,No,2,5.4,0,28.0,3,0
EMP_00548,21,Product & Design,Product Manager,117500,0,0,No,2,21.8,0,28.0,3,0
EMP_00549,39,Human Resources,HR Director,185700,3,3,No,3,7.0,3,24.0,3,0
EMP_00550,52,Sales,Account Executive,79800,1,0,No,2,6.1,0,48.0,3,1
EMP_00551,35,Sales,Account Executive,103200,0,0,No,3,3.1,0,28.0,1,0
EMP_00552,35,Operations,Customer Support Specialist,45800,0,0,No,3,2.0,0,20.0,3,0
EMP_00553,25,Engineering,Senior Engineer,151000,1,1,No,4,27.0,0,0.0,4,0
EMP_00554,43,Product & Design,Product Manager,162800,6,5,Yes,2,20.1,0,41.0,4,0
EMP_00555,30,Sales,Sales Representative,59600,1,0,No,2,6.4,0,13.0,3,1
EMP_00556,37,Sales,Sales Director,180100,1,0,No,1,16.7,0,37.0,3,0
EMP_00557,25,Product & Design,Product Analyst,73500,2,2,No,4,19.0,0,,2,0
EMP_00558,28,Engineering,Software Engineer,80100,0,0,Yes,3,33.5,0,36.0,3,0
EMP_00559,21,Engineering,DevOps Specialist,130500,0,0,Yes,1,37.8,0,,3,1
EMP_00560,37,Sales,Account Executive,98700,0,0,No,2,54.1,0,38.0,3,0
EMP_00561,29,Engineering,DevOps Specialist,101000,0,0,Yes,1,5.1,0,30.0,4,1
EMP_00562,33,Human Resources,Recruiter,56800,1,1,No,3,5.6,0,47.0,3,0
EMP_00563,41,Sales,Sales Representative,57100,1,0,No,1,2.5,0,35.0,2,0
EMP_00564,23,Sales,Sales Representative,63400,0,0,No,2,1.7,0,50.0,3,0
EMP_00565,43,Sales,Account Executive,88900,1,1,No,4,3.8,0,34.0,3,0
EMP_00566,37,Product & Design,Product Manager,139100,2,0,No,4,15.2,0,15.0,3,0
EMP_00567,36,Operations,Customer Support Specialist,45500,0,0,No,3,5.5,0,58.0,2,0
EMP_00568,35,Engineering,Senior Engineer,136100,2,0,Yes,4,20.5,0,45.0,1,1
EMP_00569,38,Human Resources,HR Specialist,75800,4,0,No,3,3.1,0,14.0,3,0
EMP_00570,50,Sales,Account Executive,117200,6,6,Yes,4,3.7,0,7.0,3,0
EMP_00571,46,Product & Design,Product Manager,156600,8,2,Yes,3,10.9,3,11.0,3,1
EMP_00572,50,Engineering,DevOps Specialist,128800,2,2,Yes,4,5.5,0,,3,0
EMP_00573,40,Human Resources,Recruiter,75500,3,1,No,1,,2,38.0,5,1
EMP_00574,21,Human Resources,HR Director,132800,1,1,No,3,,0,17.0,3,1
EMP_00575,48,Engineering,Tech Lead,170600,1,1,No,1,2.2,0,47.0,3,0
EMP_00576,45,Engineering,QA Analyst,72500,5,1,No,4,2.7,3,24.0,3,1
EMP_00577,34,Operations,Supply Chain Lead,84500,0,0,No,2,32.3,0,33.0,3,0
EMP_00578,45,Product & Design,Product Analyst,109200,7,0,No,1,20.9,3,30.0,3,1
EMP_00579,46,Product & Design,Product Manager,116500,1,0,No,5,11.4,0,18.0,3,0
EMP_00580,34,Operations,Operations Analyst,70500,0,0,No,3,5.3,0,19.0,4,0
EMP_00581,44,Engineering,DevOps Specialist,117300,7,0,No,3,12.4,0,15.0,3,0
EMP_00582,38,Operations,Supply Chain Lead,129200,14,1,No,3,5.3,6,56.0,3,0
EMP_00583,21,Sales,Account Executive,88000,1,1,No,3,2.6,0,14.0,3,1
EMP_00584,35,Human Resources,HR Specialist,66000,3,0,No,3,9.4,1,,3,0
EMP_00585,28,Product & Design,Product Manager,127200,1,1,No,1,6.8,0,20.0,3,0
EMP_00586,29,Engineering,DevOps Specialist,132100,9,4,No,3,8.7,4,39.0,2,0
EMP_00587,53,Sales,Account Executive,124400,7,2,No,1,9.5,2,28.0,3,1
EMP_00588,57,Sales,Account Executive,97300,2,0,Yes,1,3.8,0,32.0,4,1
EMP_00589,25,Engineering,Tech Lead,191700,1,1,Yes,2,20.7,0,28.0,3,0
EMP_00590,29,Product & Design,UX Designer,91500,0,0,Yes,3,13.8,0,41.0,3,1
EMP_00591,38,Engineering,Senior Engineer,144000,4,1,Yes,3,1.9,1,4.0,1,0
EMP_00592,34,Product & Design,UX Designer,96400,4,1,No,3,,3,28.0,3,1
EMP_00593,51,Engineering,Tech Lead,182500,0,0,No,2,4.4,0,28.0,3,0
EMP_00594,27,Product & Design,Product Manager,143500,7,1,No,3,42.7,2,23.0,2,0
EMP_00595,28,Operations,Customer Support Specialist,54300,1,1,No,3,,0,45.0,3,0
EMP_00596,37,Product & Design,Product Manager,113500,1,1,No,3,20.0,0,40.0,3,0
EMP_00597,47,Product & Design,UX Designer,96500,2,0,No,3,19.0,0,28.0,3,0
EMP_00598,48,Operations,Customer Support Specialist,42700,1,1,No,4,1.1,0,36.0,3,0
EMP_00599,24,Operations,Customer Support Specialist,48900,0,0,No,1,4.7,0,43.0,3,1
